fc_key,input_name,sample,chain_id,native_chain_id,found,returned_name_matches_requested
90af870dd63c8d6238bb9939693ad77b0f85727c_4_C,90af870dd63c8d6238bb9939693ad77b0f85727c,4,C,A,True,False
b9f12b7d5a6d05e732182e9479f5e65f20f06554_2_E,b9f12b7d5a6d05e732182e9479f5e65f20f06554,2,E,A,True,False
7d7a93b00a9918bc431fcda08e1b20109e8d715a_3_A,7d7a93b00a9918bc431fcda08e1b20109e8d715a,3,A,A,True,False
3da8391346ad0eb84e1ab7d14720992e305d5f0e_0_F,3da8391346ad0eb84e1ab7d14720992e305d5f0e,0,F,A,True,False
q12158_p53148_0_B,q12158_p53148,0,B,A,True,False
f7324dc6a1a7eaa072f0fb994c32e03f5d271fcf_1_G,f7324dc6a1a7eaa072f0fb994c32e03f5d271fcf,1,G,A,True,False
1899f8e29f0cf6802207f0b56ed59ba6794ee1da_2_D,1899f8e29f0cf6802207f0b56ed59ba6794ee1da,2,D,A,True,False
f1eb9040927fcd2ad0deeb1091d6a60f38647bef_4_H,f1eb9040927fcd2ad0deeb1091d6a60f38647bef,4,H,A,True,False
a49bec621ee52566f6e2299a82b65f0dc9cb55e9_4_A,a49bec621ee52566f6e2299a82b65f0dc9cb55e9,4,A,A,True,False
1d1a8b3b347ea6e609c447a7652ffb990510926a_2_E,1d1a8b3b347ea6e609c447a7652ffb990510926a,2,E,A,True,False
dc437f3693e005dd2232a4d790201a7ada0f5bc4_3_E,dc437f3693e005dd2232a4d790201a7ada0f5bc4,3,E,A,True,False
836465f44dec368b6946f36e4154ea75988d46a2_4_I,836465f44dec368b6946f36e4154ea75988d46a2,4,I,A,True,False
8f57f21d48cf1935978e2be2bc92e6195e9670b3_2_I,8f57f21d48cf1935978e2be2bc92e6195e9670b3,2,I,A,True,False
a26dbefe2243b9e49ca1bea20e6abba04c09593b_4_B,a26dbefe2243b9e49ca1bea20e6abba04c09593b,4,B,A,True,False
b3e336732a6b7be8f424644025adc5eee81ef608_2_G,b3e336732a6b7be8f424644025adc5eee81ef608,2,G,A,True,False
ca94b7fa130bd473b546da6901b630dfaa9730f6_1_I,ca94b7fa130bd473b546da6901b630dfaa9730f6,1,I,A,True,False
b7246f4ed2dcfab3796c8e7c631326ab72e4d492_0_I,b7246f4ed2dcfab3796c8e7c631326ab72e4d492,0,I,A,True,False
10c4ea525ef4258b84f1b26fefdb4986d51e2072_0_H,10c4ea525ef4258b84f1b26fefdb4986d51e2072,0,H,A,True,False
525d9a55aef880f9349cc479c9aef041ee219396_3_C,525d9a55aef880f9349cc479c9aef041ee219396,3,C,A,True,False
e1f6184a40cb48f91c027ff2bd5fd625975ae39c_3_E,e1f6184a40cb48f91c027ff2bd5fd625975ae39c,3,E,A,True,False
d8a03a20ba8e80b46370fc3311dabf7bd7556c94_0_A,d8a03a20ba8e80b46370fc3311dabf7bd7556c94,0,A,A,True,False
407b91947fa81f1ec11a45ac8d44c4b272fc367e_2_E,407b91947fa81f1ec11a45ac8d44c4b272fc367e,2,E,A,True,False
720204b8e19d5b27c35525d441835f02d1e10061_2_G,720204b8e19d5b27c35525d441835f02d1e10061,2,G,A,True,False
27868c4e0c226e9f53a1d69136f2917ae1176c5e_3_C,27868c4e0c226e9f53a1d69136f2917ae1176c5e,3,C,A,True,False
9d234fdd4f5a133f222f603927ca4efd1f02aca2_3_D,9d234fdd4f5a133f222f603927ca4efd1f02aca2,3,D,A,True,False
304a9fe27ec4d0011c6492298cd849bb16c69410_3_D,304a9fe27ec4d0011c6492298cd849bb16c69410,3,D,A,True,False
a414aeb192532ef5503a360c25c824ed61415a11_4_F,a414aeb192532ef5503a360c25c824ed61415a11,4,F,A,True,False
5a7162d801869a0814475903c035db65c0c4df4d_4_A,5a7162d801869a0814475903c035db65c0c4df4d,4,A,A,True,False
cadb08997e7dc82fc094ee187f596814159e2888_2_F,cadb08997e7dc82fc094ee187f596814159e2888,2,F,A,True,False
77831ad5cba4ea39a6ea4e858b1b0390756a337e_3_D,77831ad5cba4ea39a6ea4e858b1b0390756a337e,3,D,A,True,False
p43586_p42945_0_B,p43586_p42945,0,B,A,True,False
389a87a4d047a036179445b548e38329da970744_1_F,389a87a4d047a036179445b548e38329da970744,1,F,A,True,False
f51968ff6258bd8aabba6cae1cd4e784b989fa21_1_A,f51968ff6258bd8aabba6cae1cd4e784b989fa21,1,A,A,True,False
10ec96ae0cd940424df482aa4f423230f1a42c95_3_K,10ec96ae0cd940424df482aa4f423230f1a42c95,3,K,A,True,False
a22d51f9ff6e5971a61945d60d44b4aa23cfe1e8_1_I,a22d51f9ff6e5971a61945d60d44b4aa23cfe1e8,1,I,A,True,False
8ac5f403282357164d2444830f5a6d30bd936ac5_3_J,8ac5f403282357164d2444830f5a6d30bd936ac5,3,J,A,True,False
da4c86e0e9bc1a6ff5ab62ca16ad309f488f630c_0_D,da4c86e0e9bc1a6ff5ab62ca16ad309f488f630c,0,D,A,True,False
9aee50d905d4a30211c96e3f168cb1ae0b19a6f4_4_A,9aee50d905d4a30211c96e3f168cb1ae0b19a6f4,4,A,A,True,False
29285e0c1aaf34ff5ffd133cdbd823d4ce78032c_1_H,29285e0c1aaf34ff5ffd133cdbd823d4ce78032c,1,H,A,True,False
29d599e99d532e2ec7af78624d8090096f857317_1_G,29d599e99d532e2ec7af78624d8090096f857317,1,G,A,True,False
176744bbc3bd5741a759e187d2e0117bea6da9a7_0_H,176744bbc3bd5741a759e187d2e0117bea6da9a7,0,H,A,True,False
1ae2f0d31c669022e9b34de059060c0d64116367_2_F,1ae2f0d31c669022e9b34de059060c0d64116367,2,F,A,True,False
8d64ff00f0b15a967fadbc5b07b40f8c977ae364_2_D,8d64ff00f0b15a967fadbc5b07b40f8c977ae364,2,D,A,True,False
2cb479d68df0b4357ce0e840d9a1efaf4818d162_3_D,2cb479d68df0b4357ce0e840d9a1efaf4818d162,3,D,A,True,False
73f2b6735ee2bd2ac56bdfbfe6f46520a1389013_3_C,73f2b6735ee2bd2ac56bdfbfe6f46520a1389013,3,C,A,True,False
a29ffb6a1c9ddeb5235cc7dd67b3f811484ae68c_3_A,a29ffb6a1c9ddeb5235cc7dd67b3f811484ae68c,3,A,A,True,False
3c70ab8fca911bffa0fa914ab0895e18cc4f3544_3_D,3c70ab8fca911bffa0fa914ab0895e18cc4f3544,3,D,A,True,False
8fc5343c89c010236cea937e44c597d2df25a370_1_D,8fc5343c89c010236cea937e44c597d2df25a370,1,D,A,True,False
457101b11f62743fe68dd2aa10d821b061342f63_0_H,457101b11f62743fe68dd2aa10d821b061342f63,0,H,A,True,False
cb06b9b099e0b6a5e3dc46304e331dfdbcbd1f99_4_F,cb06b9b099e0b6a5e3dc46304e331dfdbcbd1f99,4,F,A,True,False
5b548d81ae103377ebf309f6fc54d245bcedecc1_1_A,5b548d81ae103377ebf309f6fc54d245bcedecc1,1,A,A,True,False
122ea4d72e88139081ad1065ddaec393048b1913_3_F,122ea4d72e88139081ad1065ddaec393048b1913,3,F,A,True,False
97d7d99c9c89ee5d742621ee500d77951df92941_3_K,97d7d99c9c89ee5d742621ee500d77951df92941,3,K,A,True,False
be9e4475a0c7392413eaa330c74950f221a900a4_3_D,be9e4475a0c7392413eaa330c74950f221a900a4,3,D,A,True,False
aa92cfba3cfcedbbee93c6c766caea0f1d31edcd_0_G,aa92cfba3cfcedbbee93c6c766caea0f1d31edcd,0,G,A,True,False
7cbfa8f6914a35e320565c0af9afb2a1b35339a6_3_E,7cbfa8f6914a35e320565c0af9afb2a1b35339a6,3,E,A,True,False
270893a3262f32de71393092257c47e465287f36_1_F,270893a3262f32de71393092257c47e465287f36,1,F,A,True,False
f004abe32be54697ff01e8bcedecddc7ddb8a3f2_3_D,f004abe32be54697ff01e8bcedecddc7ddb8a3f2,3,D,A,True,False
50c1d0e4c06e446fbf17b1b65c543968c8c2ec73_0_C,50c1d0e4c06e446fbf17b1b65c543968c8c2ec73,0,C,A,True,False
5c1a8263617f3633491dd2a941f8913528addac9_2_F,5c1a8263617f3633491dd2a941f8913528addac9,2,F,A,True,False
dc06e97ff0dd321b2207fcfdff5135e6b626f26a_1_I,dc06e97ff0dd321b2207fcfdff5135e6b626f26a,1,I,A,True,False
72788be3f02c1fb025639e7756e527ad4c198e21_2_M,72788be3f02c1fb025639e7756e527ad4c198e21,2,M,A,True,False
2e02290966b1e70737059ed037021506fa334a2e_4_J,2e02290966b1e70737059ed037021506fa334a2e,4,J,A,True,False
3f5f3c3d3668ace5ff049e15475fe77b33279779_2_I,3f5f3c3d3668ace5ff049e15475fe77b33279779,2,I,A,True,False
1f2c2188aa001817b94884247614a3c9bdc4cfb4_1_K,1f2c2188aa001817b94884247614a3c9bdc4cfb4,1,K,A,True,False
6fd1dd904353670ac36c916b1acc742b7239e6fb_4_D,6fd1dd904353670ac36c916b1acc742b7239e6fb,4,D,A,True,False
89b1b42c25ab18fae4e656f3b94567fddd20283e_2_A,89b1b42c25ab18fae4e656f3b94567fddd20283e,2,A,A,True,False
8a9932f63d966ffb6fa303e337aab850f6c02ee6_2_O,8a9932f63d966ffb6fa303e337aab850f6c02ee6,2,O,A,True,False
7cedb62c86b44bcaac73a8e3522e75ebeccf31d3_1_G,7cedb62c86b44bcaac73a8e3522e75ebeccf31d3,1,G,A,True,False
16b8689b4d3e298a5e082b4e27e06411f6823be0_1_F,16b8689b4d3e298a5e082b4e27e06411f6823be0,1,F,A,True,False
34b59d13b9e8ca8c48554776233d9236f613bd7a_1_F,34b59d13b9e8ca8c48554776233d9236f613bd7a,1,F,A,True,False
ee2c8ceffde3fbb85cdf45940dbb717276224131_3_M,ee2c8ceffde3fbb85cdf45940dbb717276224131,3,M,A,True,False
7f540146ae04882929a1f493c421f6fc5d7de59e_3_R,7f540146ae04882929a1f493c421f6fc5d7de59e,3,R,A,True,False
00cc66a4fbabff20784962a5d8b2e3dd91e7761d_4_G,00cc66a4fbabff20784962a5d8b2e3dd91e7761d,4,G,A,True,False
290e34a49e6956e9cdd7c053ebf0235b2b4fc700_0_D,290e34a49e6956e9cdd7c053ebf0235b2b4fc700,0,D,A,True,False
62eecf626aafecac75b58d2263e96eba045698a9_1_E,62eecf626aafecac75b58d2263e96eba045698a9,1,E,A,True,False
733f2ec838b49e0305cde4084640e796d0160e21_1_B,733f2ec838b49e0305cde4084640e796d0160e21,1,B,A,True,False
ceb2dd35d25579c39b5f20ef75a3c54eb6afd75a_0_E,ceb2dd35d25579c39b5f20ef75a3c54eb6afd75a,0,E,A,True,False
571e53f554183c96f9399565565ea2997fa8f5fa_2_G,571e53f554183c96f9399565565ea2997fa8f5fa,2,G,A,True,False
75a59058f083f336a008ab22dc41d737527f0357_3_J,75a59058f083f336a008ab22dc41d737527f0357,3,J,A,True,False
1035f5b444ed95bfe1856a8dbbf896dce9e86207_0_B,1035f5b444ed95bfe1856a8dbbf896dce9e86207,0,B,A,True,False
da45307550c31f83a2a4373f660d9e784c6ff983_3_G,da45307550c31f83a2a4373f660d9e784c6ff983,3,G,A,True,False
9df0f888b69c9303e84a5c510de2444d3c169cd3_3_A,9df0f888b69c9303e84a5c510de2444d3c169cd3,3,A,A,True,False
7bf551c0be51f31681d2d8bd0feb839bfe28078a_1_C,7bf551c0be51f31681d2d8bd0feb839bfe28078a,1,C,A,True,False
ac21b7bf69e6d32e2fa050e16c051ac36c85a5dd_4_E,ac21b7bf69e6d32e2fa050e16c051ac36c85a5dd,4,E,A,True,False
3dbec74a9bc48eb0618896ecfaa04c6259b130d2_4_I,3dbec74a9bc48eb0618896ecfaa04c6259b130d2,4,I,A,True,False
a27076b8ccf8b01e09e43e4e6dce0b052cff89b0_1_C,a27076b8ccf8b01e09e43e4e6dce0b052cff89b0,1,C,A,True,False
4a52fd74add103f7f514db8973122f0dd059818d_0_H,4a52fd74add103f7f514db8973122f0dd059818d,0,H,A,True,False
14fc8ea1198d28c6377a1bf40c92876020091aaa_0_A,14fc8ea1198d28c6377a1bf40c92876020091aaa,0,A,A,True,False
c5ed46de653257ec4ac63af0644591eaa9c92a93_2_H,c5ed46de653257ec4ac63af0644591eaa9c92a93,2,H,A,True,False
6af36ea9cf9dde6b521a5f0e45a9bf098488eebb_3_J,6af36ea9cf9dde6b521a5f0e45a9bf098488eebb,3,J,A,True,False
8637a3058c30a64760fd34e5e6788292bad0b2e0_1_B,8637a3058c30a64760fd34e5e6788292bad0b2e0,1,B,A,True,False
60955d290f0cb01bbe3d093d880b0b8bddcf9364_2_E,60955d290f0cb01bbe3d093d880b0b8bddcf9364,2,E,A,True,False
90a02f2bfba9aaf30b4e79331acd9d5598be7ee6_3_J,90a02f2bfba9aaf30b4e79331acd9d5598be7ee6,3,J,A,True,False
80779e4f18734346457d798c145085ac8af964c9_4_F,80779e4f18734346457d798c145085ac8af964c9,4,F,A,True,False
446e14f6b211abdcb98a1b470f2636d9c3c8d131_3_G,446e14f6b211abdcb98a1b470f2636d9c3c8d131,3,G,A,True,False
62a103e0ea4f8f6d014eea312f9e2574d1699abf_0_E,62a103e0ea4f8f6d014eea312f9e2574d1699abf,0,E,A,True,False
9720b53aa6fd7c7e8913207892613fa6c1bf8359_3_A,9720b53aa6fd7c7e8913207892613fa6c1bf8359,3,A,A,True,False
8e03265ed156b1ce55744ea3c9715d1bbd374a09_0_I,8e03265ed156b1ce55744ea3c9715d1bbd374a09,0,I,A,True,False
aeedc911035cb16776c50bf1ac24b85cd1d5d6cc_4_B,aeedc911035cb16776c50bf1ac24b85cd1d5d6cc,4,B,A,True,False
937703c3b4f8c853615519f44cedb4d2e6a6282f_2_E,937703c3b4f8c853615519f44cedb4d2e6a6282f,2,E,A,True,False
e7e965cef4922da7a2d918d93441eccab3f49669_2_G,e7e965cef4922da7a2d918d93441eccab3f49669,2,G,A,True,False
0ec536ddec6eb47198d4ac35fc4bcaa94dacaa08_2_B,0ec536ddec6eb47198d4ac35fc4bcaa94dacaa08,2,B,A,True,False
c3e442af569dcac82b381792891404e346db6ba5_2_F,c3e442af569dcac82b381792891404e346db6ba5,2,F,A,True,False
2d6208b37dd774b25c2d1a65e7eb3f4d0db208eb_0_I,2d6208b37dd774b25c2d1a65e7eb3f4d0db208eb,0,I,A,True,False
6f27940215ee91c2cef73bea1d699fe368da7320_4_G,6f27940215ee91c2cef73bea1d699fe368da7320,4,G,A,True,False
d246fd347def692ce48bf517e097495fdc91c29d_1_J,d246fd347def692ce48bf517e097495fdc91c29d,1,J,A,True,False
878fa58b285a32b6c8d4f53bfadfd7e65d428191_0_G,878fa58b285a32b6c8d4f53bfadfd7e65d428191,0,G,A,True,False
3790aa63db79afab6a209ae5773ef0669042cf84_3_F,3790aa63db79afab6a209ae5773ef0669042cf84,3,F,A,True,False
33eb53d0aafe63e3b46b8a3b9367f1de2a01b4ad_1_B,33eb53d0aafe63e3b46b8a3b9367f1de2a01b4ad,1,B,A,True,False
ad7581de10daf671bfead28f3308f28297d97919_2_F,ad7581de10daf671bfead28f3308f28297d97919,2,F,A,True,False
10b373590aee32da78c49e12f6df6d65203973d8_1_J,10b373590aee32da78c49e12f6df6d65203973d8,1,J,A,True,False
f185e31e5f1becdb400ebd768400730011807207_2_E,f185e31e5f1becdb400ebd768400730011807207,2,E,A,True,False
d5d8028e3a7fec7f0022b0c55d004af6cfdaf097_3_G,d5d8028e3a7fec7f0022b0c55d004af6cfdaf097,3,G,A,True,False
63a4cc03a42fb83bac1215fc8804c7c7468cc254_4_J,63a4cc03a42fb83bac1215fc8804c7c7468cc254,4,J,A,True,False
4e18bd8556606d9a669551be51a8af9d5ff97f6c_4_G,4e18bd8556606d9a669551be51a8af9d5ff97f6c,4,G,A,True,False
812402082743a20a6adc90ad7690e2a867261192_4_E,812402082743a20a6adc90ad7690e2a867261192,4,E,A,True,False
a873626240340ab4562bde932e4e6639dee6852b_2_S,a873626240340ab4562bde932e4e6639dee6852b,2,S,A,True,False
3b36ebf7de8d620041f01336e808c410ea5f7911_1_D,3b36ebf7de8d620041f01336e808c410ea5f7911,1,D,A,True,False
17236d98b718ab981c88acc3596a0d1e2f1e361d_3_F,17236d98b718ab981c88acc3596a0d1e2f1e361d,3,F,A,True,False
2bafd5f7dddc256995ea5ce13a12d413200cd89b_1_H,2bafd5f7dddc256995ea5ce13a12d413200cd89b,1,H,A,True,False
p27809_p27809_2_B,p27809_p27809,2,B,,False,
q8tgr9_q8tgr9_4_B,q8tgr9_q8tgr9,4,B,,False,
p41807_p41807_3_A,p41807_p41807,3,A,,False,
p46673_p46673_2_B,p46673_p46673,2,B,,False,
p0cz17_p0cz17_0_B,p0cz17_p0cz17,0,B,,False,
a123dde2f2c3968b78ecc22de7e61b156b16dfbb_0_J,a123dde2f2c3968b78ecc22de7e61b156b16dfbb,0,J,A,True,True
910afe87d18af40963ebd54db623daa135b97a7c_2_H,910afe87d18af40963ebd54db623daa135b97a7c,2,H,A,True,True
d5a38195ff0651586cf0b53d97f9ad65d709027a_3_J,d5a38195ff0651586cf0b53d97f9ad65d709027a,3,J,A,True,True
5510c68ff48c846a5aae3992ebf0b2d80ae26996_4_C,5510c68ff48c846a5aae3992ebf0b2d80ae26996,4,C,A,True,True
0f81c391e90e094111051ea61149039b755c2f0a_1_H,0f81c391e90e094111051ea61149039b755c2f0a,1,H,A,True,True
p22204_p39704_0_A,p22204_p39704,0,A,A,True,True
59790e46211979a942cd26962d720ec8b091a50d_3_N,59790e46211979a942cd26962d720ec8b091a50d,3,N,A,True,True
90cbb95b028b6fea1cfcd3a34fcdd77dd00753ca_1_K,90cbb95b028b6fea1cfcd3a34fcdd77dd00753ca,1,K,A,True,True
45227a5e582c8a4ae15bb3c9e749a10617df795a_0_G,45227a5e582c8a4ae15bb3c9e749a10617df795a,0,G,A,True,True
398771beb8605f824dd52624d5071ab2914f0634_3_G,398771beb8605f824dd52624d5071ab2914f0634,3,G,A,True,True
d3d860acf47d9bddc6aa7cb3cb0ff7d1fe096560_1_A,d3d860acf47d9bddc6aa7cb3cb0ff7d1fe096560,1,A,A,True,True
3a6b8db6a343b0c7f8e3144cf5d136bea1f14178_0_J,3a6b8db6a343b0c7f8e3144cf5d136bea1f14178,0,J,A,True,True
15f80547632f0d6f08a715132420c42ce20efdf4_3_L,15f80547632f0d6f08a715132420c42ce20efdf4,3,L,A,True,True
d4fd9ae9a38fc4e74125169fdd15d731cdde603e_0_A,d4fd9ae9a38fc4e74125169fdd15d731cdde603e,0,A,A,True,True
276f7f91d0e6c9904b2241f1245587900b3eaa1e_4_H,276f7f91d0e6c9904b2241f1245587900b3eaa1e,4,H,A,True,True
559567c2be933c3749c708ac7e53a4a82469cc71_1_J,559567c2be933c3749c708ac7e53a4a82469cc71,1,J,A,True,True
c1b4d9ea7e246c3668ea3c5a6a8f88fff9609c0b_4_L,c1b4d9ea7e246c3668ea3c5a6a8f88fff9609c0b,4,L,A,True,True
a8fce9f44af385a6bcc03a11cd699bdbb8e14cb5_1_A,a8fce9f44af385a6bcc03a11cd699bdbb8e14cb5,1,A,A,True,True
d7da28b557e0e8f1ac9fc71e74158011bf8798d1_4_Q,d7da28b557e0e8f1ac9fc71e74158011bf8798d1,4,Q,A,True,True
f12c7ab79dd0299395898c3b8e5e9132e1c890dd_1_A,f12c7ab79dd0299395898c3b8e5e9132e1c890dd,1,A,A,True,True
641b2e2614e765c2d92216d1be2af11da36343a2_3_E,641b2e2614e765c2d92216d1be2af11da36343a2,3,E,A,True,True
40a9cd6f0f4699c562baf8b76785d12078a5e721_0_B,40a9cd6f0f4699c562baf8b76785d12078a5e721,0,B,A,True,True
311bdf8dc2a2f4d5b775c6a036b380c94844e606_3_C,311bdf8dc2a2f4d5b775c6a036b380c94844e606,3,C,A,True,True
e438d71fd916559ced20c2810c506b4d4570e8f3_1_K,e438d71fd916559ced20c2810c506b4d4570e8f3,1,K,A,True,True
c6cc5562ca2160636d3ab130df5b8cc0ebb36ba4_2_E,c6cc5562ca2160636d3ab130df5b8cc0ebb36ba4,2,E,A,True,True
c4e40e271fcb9aeeeb21d07a67a65981f6f322b4_0_I,c4e40e271fcb9aeeeb21d07a67a65981f6f322b4,0,I,A,True,True
e46a89bc7290475fd9f79b421c3ba1c601f777fb_4_H,e46a89bc7290475fd9f79b421c3ba1c601f777fb,4,H,A,True,True
5cfcb35f7ee2da71b1846c7da79e0145f0d8cbfc_3_J,5cfcb35f7ee2da71b1846c7da79e0145f0d8cbfc,3,J,A,True,True
c7bd09426c761f916a15b3b11ccc290853d37376_2_C,c7bd09426c761f916a15b3b11ccc290853d37376,2,C,A,True,True
p40013_q12096_3_A,p40013_q12096,3,A,A,True,True
p53313_p25293_2_A,p53313_p25293,2,A,A,True,True
5a283b1752573159d542a09289f7cfd8c2e23d57_1_J,5a283b1752573159d542a09289f7cfd8c2e23d57,1,J,A,True,True
92ad0ac96c08a67a25a2158c8f689baff62976dc_1_F,92ad0ac96c08a67a25a2158c8f689baff62976dc,1,F,A,True,True
aa984e6bb1548dc3aa2ceca46319960758b5edaf_4_C,aa984e6bb1548dc3aa2ceca46319960758b5edaf,4,C,A,True,True
021d3123a5582d357ae376bd230f5dbf8ee78e21_2_E,021d3123a5582d357ae376bd230f5dbf8ee78e21,2,E,A,True,True
57622ee2cbbc7d49c58ed531ea3ce6e6b51b29eb_0_I,57622ee2cbbc7d49c58ed531ea3ce6e6b51b29eb,0,I,A,True,True
891f80cdce16ab712e279508bf94ede6f6e90979_2_E,891f80cdce16ab712e279508bf94ede6f6e90979,2,E,A,True,True
50ab3a4b9ed9f3f2a597ece91f09a8d92074e886_2_I,50ab3a4b9ed9f3f2a597ece91f09a8d92074e886,2,I,A,True,True
74af37ff113987fc44c762d59639e70b00df6e6d_2_I,74af37ff113987fc44c762d59639e70b00df6e6d,2,I,A,True,True
p25293_p32349_1_A,p25293_p32349,1,A,A,True,True
ab3600e6c37440ee974fe68010b6b6385b09dff0_3_C,ab3600e6c37440ee974fe68010b6b6385b09dff0,3,C,A,True,True
b70be9bc21ebce8a557d1c3706670d3ba0bbfdbe_2_J,b70be9bc21ebce8a557d1c3706670d3ba0bbfdbe,2,J,A,True,True
5c260a1718b15ff1ac142378125af294b4885810_2_F,5c260a1718b15ff1ac142378125af294b4885810,2,F,A,True,True
b6b67cc95f4844d1c5f342f3b1486e49b32f0f19_3_C,b6b67cc95f4844d1c5f342f3b1486e49b32f0f19,3,C,A,True,True
888b33e3a0724d705682182634ea581e75152f24_3_A,888b33e3a0724d705682182634ea581e75152f24,3,A,A,True,True
8d470d325c44d09bc4060f9cbd0b282a1550ca7d_4_I,8d470d325c44d09bc4060f9cbd0b282a1550ca7d,4,I,A,True,True
bf8a3257792ac939a708f2350c472b830bca7ab2_1_E,bf8a3257792ac939a708f2350c472b830bca7ab2,1,E,A,True,True
682475886edbf55535a2cab7ddc41e0bd645a29a_2_C,682475886edbf55535a2cab7ddc41e0bd645a29a,2,C,A,True,True
850ab52e5b1ec3348336d52ca85c231b25442381_2_G,850ab52e5b1ec3348336d52ca85c231b25442381,2,G,A,True,True
c4812388ab3b4b71f1b5f171879db052e9d85d96_3_D,c4812388ab3b4b71f1b5f171879db052e9d85d96,3,D,A,True,True
40ef209ab5541bdee6f24781f2a07dcdf3511a9d_1_C,40ef209ab5541bdee6f24781f2a07dcdf3511a9d,1,C,A,True,True
3ead6919e8b12221e455c8397a164b9b2872c3d1_4_G,3ead6919e8b12221e455c8397a164b9b2872c3d1,4,G,A,True,True
1de332573f9ecfe372fcfa763f9007442fbe7926_1_C,1de332573f9ecfe372fcfa763f9007442fbe7926,1,C,A,True,True
b049f4b1d4c3ebcbde77a696731fc838b2b18e60_1_H,b049f4b1d4c3ebcbde77a696731fc838b2b18e60,1,H,A,True,True
39d62786fe04ba21bfe3abe1a1292a5c89dd7760_4_E,39d62786fe04ba21bfe3abe1a1292a5c89dd7760,4,E,A,True,True
d811d5d36d66b77f7a7a2b64a2425097d9970cad_3_D,d811d5d36d66b77f7a7a2b64a2425097d9970cad,3,D,A,True,True
d846dd1e048e3a77ad2a681ac9d2ce3194fc6cd0_4_H,d846dd1e048e3a77ad2a681ac9d2ce3194fc6cd0,4,H,A,True,True
b489f47fbcdd458b11992332642bd41377982604_3_D,b489f47fbcdd458b11992332642bd41377982604,3,D,A,True,True
f12eeddc35724061c22b0fc5250edd461af65ed2_4_J,f12eeddc35724061c22b0fc5250edd461af65ed2,4,J,A,True,True
8f8b43f27667804bef84d9e5acf2620d7da2c3e8_1_B,8f8b43f27667804bef84d9e5acf2620d7da2c3e8,1,B,A,True,True
362f813bca507b759acd59864107a73cc25dfd41_3_G,362f813bca507b759acd59864107a73cc25dfd41,3,G,A,True,True
48f5b8dbcb0afc0477f8b0664e1b374bd79723c7_2_H,48f5b8dbcb0afc0477f8b0664e1b374bd79723c7,2,H,A,True,True
f2f788a91f0c8379f1fb5c6ac34e285854dbac74_3_C,f2f788a91f0c8379f1fb5c6ac34e285854dbac74,3,C,A,True,True
945c99f3591b3a3fd1d7eb66f498483f6b7349ce_0_D,945c99f3591b3a3fd1d7eb66f498483f6b7349ce,0,D,A,True,True
86f7e094c75d12df56ddeaa5a6a00e0ba39a65ec_3_H,86f7e094c75d12df56ddeaa5a6a00e0ba39a65ec,3,H,A,True,True
881774d39174b874d098da625a28be4e7d3fe89e_4_E,881774d39174b874d098da625a28be4e7d3fe89e,4,E,A,True,True
a8476cc33cd1e70189b724ed741248d16324ce03_4_F,a8476cc33cd1e70189b724ed741248d16324ce03,4,F,A,True,True
740ecd58c8b8f4cce8bf60e01c8dec816a922242_4_C,740ecd58c8b8f4cce8bf60e01c8dec816a922242,4,C,A,True,True
e7d43aa7997ed58fe47129dff7033487d4f90a98_0_H,e7d43aa7997ed58fe47129dff7033487d4f90a98,0,H,A,True,True
1da793ea992782536b736444183c5b458c23330e_0_B,1da793ea992782536b736444183c5b458c23330e,0,B,A,True,True
2ac6f0d173cac5d05c779d42139c20f6c70bad2b_2_H,2ac6f0d173cac5d05c779d42139c20f6c70bad2b,2,H,A,True,True
f372a8280b6a0f2d96260e0b317d02be0ba5c30b_2_E,f372a8280b6a0f2d96260e0b317d02be0ba5c30b,2,E,A,True,True
3c50408eca6ba5f4c6b6eecf3b97bbcc88e87829_1_B,3c50408eca6ba5f4c6b6eecf3b97bbcc88e87829,1,B,A,True,True
c37d087d3d611148206e6016325e69cd806d5f94_3_D,c37d087d3d611148206e6016325e69cd806d5f94,3,D,A,True,True
64170228a89d1ce9041d6bcbe53f3f5b07cc3cab_3_A,64170228a89d1ce9041d6bcbe53f3f5b07cc3cab,3,A,A,True,True
p41805_q03690_3_B,p41805_q03690,3,B,A,True,True
c02fcd48f64a8e9ba2f76ac0028e645f3a772051_3_D,c02fcd48f64a8e9ba2f76ac0028e645f3a772051,3,D,A,True,True
b96fe65f01f1512aebfa25019849c0738e115d95_3_H,b96fe65f01f1512aebfa25019849c0738e115d95,3,H,A,True,True
3b977a845c143a49a9829b2f29b14cab03bbb061_2_H,3b977a845c143a49a9829b2f29b14cab03bbb061,2,H,A,True,True
e84a5759b1189dc504e86c72aaca5fd7f9250d29_1_C,e84a5759b1189dc504e86c72aaca5fd7f9250d29,1,C,A,True,True
bd48ec88cfe2ad7bfcc1c356649ccbf786785417_4_D,bd48ec88cfe2ad7bfcc1c356649ccbf786785417,4,D,A,True,True
af047031a3da0ae36befcd5439388c0dd0740280_4_A,af047031a3da0ae36befcd5439388c0dd0740280,4,A,A,True,True
37028e337c4906580f822ecc485b7accab6cc8c1_1_J,37028e337c4906580f822ecc485b7accab6cc8c1,1,J,A,True,True
87b81781ff8afd25ef8253b36593445eb9d24560_2_E,87b81781ff8afd25ef8253b36593445eb9d24560,2,E,A,True,True
