input_name,sample,chain_id,fc_key
f49bb9b98cb9db10c20de848d2f676f41bc1cb3a,2,F,f49bb9b98cb9db10c20de848d2f676f41bc1cb3a_2_F
138e67ae7cf77a85be5bfeb041d1cb2e350c793b,1,B,138e67ae7cf77a85be5bfeb041d1cb2e350c793b_1_B
ee7bfd3acc27a88e095843268805706b351ab75d,4,J,ee7bfd3acc27a88e095843268805706b351ab75d_4_J
b2cf51474a8d151e6cdd79ef06519c4136fa7773,4,L,b2cf51474a8d151e6cdd79ef06519c4136fa7773_4_L
c390b774a9d0bd0d882678828981b701c32fb08a,2,M,c390b774a9d0bd0d882678828981b701c32fb08a_2_M
8b3a33f85fb40d8d9cde5d88a84727c44f59a67f,3,H,8b3a33f85fb40d8d9cde5d88a84727c44f59a67f_3_H
0d0989089dffd5b51019b63e75b56a2d46e1cf88,2,I,0d0989089dffd5b51019b63e75b56a2d46e1cf88_2_I
ed766ac398849cb633c2a1d91ddc5b0fc12a5d0e,2,B,ed766ac398849cb633c2a1d91ddc5b0fc12a5d0e_2_B
96f64c386b629c0ac8e2d2f66e90327a2bb61729,2,J,96f64c386b629c0ac8e2d2f66e90327a2bb61729_2_J
ba7359ade196f8a0cb80783e1b15bf31196bbbb6,1,H,ba7359ade196f8a0cb80783e1b15bf31196bbbb6_1_H
d60fcadf8489b66259b395a5eed4319cc8577b50,2,G,d60fcadf8489b66259b395a5eed4319cc8577b50_2_G
9afe4ab8acd52986b9b97f761ddc8ce58d7522b0,0,G,9afe4ab8acd52986b9b97f761ddc8ce58d7522b0_0_G
9163ecc008538d1dd12997543b54dd534db4e9ab,1,F,9163ecc008538d1dd12997543b54dd534db4e9ab_1_F
2e988305ec9682d66306d17c07faa642f843c94b,3,F,2e988305ec9682d66306d17c07faa642f843c94b_3_F
260d1624869d21a2595b9c7e5bd263da8b6ebb60,3,C,260d1624869d21a2595b9c7e5bd263da8b6ebb60_3_C
26d5b3cc6e985bb119cafa7c3fcc4ec114d8dd7a,3,A,26d5b3cc6e985bb119cafa7c3fcc4ec114d8dd7a_3_A
ac6b2367034fec284cc7cc84bfca8405ef47edbb,2,H,ac6b2367034fec284cc7cc84bfca8405ef47edbb_2_H
c7d50ec4a75680af565b9f3b80be4d0c6179599b,3,C,c7d50ec4a75680af565b9f3b80be4d0c6179599b_3_C
54ec02874cb2cc0f58b83991df05897fbb13c3a0,0,C,54ec02874cb2cc0f58b83991df05897fbb13c3a0_0_C
69a361dee30bbfffd5d5c50c784ff56e4a502b07,2,G,69a361dee30bbfffd5d5c50c784ff56e4a502b07_2_G
c9d3f371d4ad0018886d53a9dcd7b968d6471049,3,I,c9d3f371d4ad0018886d53a9dcd7b968d6471049_3_I
692d376005ab2a6bbb7a1f22672bee1dac88fc45,0,A,692d376005ab2a6bbb7a1f22672bee1dac88fc45_0_A
f0c23c82adc94f2cd1c55b89a3f2809ed4638c27,4,E,f0c23c82adc94f2cd1c55b89a3f2809ed4638c27_4_E
f4b2666d1068f17d7c02ab4856c92efae76f5a26,2,K,f4b2666d1068f17d7c02ab4856c92efae76f5a26_2_K
1e968a8db2fe5683e058b2168b4090f9fac3c0e0,3,A,1e968a8db2fe5683e058b2168b4090f9fac3c0e0_3_A
9d166ec09745aeb2e82b4af10c6224e0d1dfefdf,2,H,9d166ec09745aeb2e82b4af10c6224e0d1dfefdf_2_H
63fcc02c928b2612fccf932b125e85116a20cfca,2,F,63fcc02c928b2612fccf932b125e85116a20cfca_2_F
5554865f6610a0a4f7b2b86fd47cc3446983dab4,2,I,5554865f6610a0a4f7b2b86fd47cc3446983dab4_2_I
c2e59274ddeeb41c0e114c212ea3e5611d0e84f6,1,K,c2e59274ddeeb41c0e114c212ea3e5611d0e84f6_1_K
3a1f7a124eabb5eb8a5e0d6f6c5174396443aec0,4,I,3a1f7a124eabb5eb8a5e0d6f6c5174396443aec0_4_I
f8be98e5a036666ff7c43440bf3d0d86f4a4a7ba,2,I,f8be98e5a036666ff7c43440bf3d0d86f4a4a7ba_2_I
11889543ceb063db761184c2836eea3b1a4eb617,2,C,11889543ceb063db761184c2836eea3b1a4eb617_2_C
5e7eaf96b049299355fcab789f519c9fb5bc1c76,3,G,5e7eaf96b049299355fcab789f519c9fb5bc1c76_3_G
e1bb926ec3339c20e2c6b6c5043ea11973f81701,0,C,e1bb926ec3339c20e2c6b6c5043ea11973f81701_0_C
fc8e42f5fbd61d445ab0d8d2f9f7156381538e82,4,F,fc8e42f5fbd61d445ab0d8d2f9f7156381538e82_4_F
20a65fd198fd30e04621ec5f79aa449d0ab45be5,0,G,20a65fd198fd30e04621ec5f79aa449d0ab45be5_0_G
af5e4adbfd7a39c50c38fcae2c5621df0378a42b,1,N,af5e4adbfd7a39c50c38fcae2c5621df0378a42b_1_N
2c1e99176ac94c9103b291601293f565998e038f,3,A,2c1e99176ac94c9103b291601293f565998e038f_3_A
ddf67c3d280f3a0ae6668b3375ac244bd3f6c803,2,J,ddf67c3d280f3a0ae6668b3375ac244bd3f6c803_2_J
1fedeb08a52e46f2acda81f5569277a156d821c8,4,F,1fedeb08a52e46f2acda81f5569277a156d821c8_4_F
b664c269075fd6d6407179b934c8682b9b8ca48b,3,G,b664c269075fd6d6407179b934c8682b9b8ca48b_3_G
d2fb3f0167a9da77924586aa8465ce4549f84a76,4,B,d2fb3f0167a9da77924586aa8465ce4549f84a76_4_B
c6047fb5d2156f9807f047fbbdc5331cd69a7bf0,1,P,c6047fb5d2156f9807f047fbbdc5331cd69a7bf0_1_P
71aefc4da9d556cdc9fd95801b826a22e924f9ce,2,C,71aefc4da9d556cdc9fd95801b826a22e924f9ce_2_C
6da47027edd2d4534f84f4c7b5be24b8050d0179,2,I,6da47027edd2d4534f84f4c7b5be24b8050d0179_2_I
3d2e6f3264dea07ec28eb859e352da8c2ff98425,1,F,3d2e6f3264dea07ec28eb859e352da8c2ff98425_1_F
28b0805243d72e1540dd92fcb30be45f35eb743b,2,B,28b0805243d72e1540dd92fcb30be45f35eb743b_2_B
104088aaf75040a6bfe04ea63da4d1d137dc170d,2,H,104088aaf75040a6bfe04ea63da4d1d137dc170d_2_H
c42e02c11034cf531470ecea744f6b14b5d76453,3,E,c42e02c11034cf531470ecea744f6b14b5d76453_3_E
639c86fb05aba847a3b66e3e47b4769bb2fc4411,3,D,639c86fb05aba847a3b66e3e47b4769bb2fc4411_3_D
6157d8d636fe626259c00daefbf87de532cd35e6,1,B,6157d8d636fe626259c00daefbf87de532cd35e6_1_B
abc56eadd0e0b0c001f8ce7d60b1356e70f6519b,1,E,abc56eadd0e0b0c001f8ce7d60b1356e70f6519b_1_E
fd6a9811d2496295fea4fb6af608aeddc5f598df,4,J,fd6a9811d2496295fea4fb6af608aeddc5f598df_4_J
b0d20a916aaf118b661f531addfb6a5bb0f43194,2,M,b0d20a916aaf118b661f531addfb6a5bb0f43194_2_M
p32381_p31539,4,A,p32381_p31539_4_A
0517a71e065adf02c540f94544e82421c0219ebb,2,J,0517a71e065adf02c540f94544e82421c0219ebb_2_J
c57998641d312bb325501bd345de1815279097a7,0,A,c57998641d312bb325501bd345de1815279097a7_0_A
373273eacc79f69b37c74a5377b7c78d2377e9d2,0,E,373273eacc79f69b37c74a5377b7c78d2377e9d2_0_E
acba6fecf5cc93a16d26dcf1ed954786bbb75eb0,2,E,acba6fecf5cc93a16d26dcf1ed954786bbb75eb0_2_E
f0e78b605118caea943a6ad07d6672012afd2b38,1,K,f0e78b605118caea943a6ad07d6672012afd2b38_1_K
024329338ab2f9763f4356699294811689655526,2,K,024329338ab2f9763f4356699294811689655526_2_K
0a0977e84b524a43724445e43de1f3bf6a977232,3,H,0a0977e84b524a43724445e43de1f3bf6a977232_3_H
37b88db95f705244ee2103782fd1becfefa4b5f1,1,G,37b88db95f705244ee2103782fd1becfefa4b5f1_1_G
605d6e786037537d33523d135b6157355ed28dd0,2,B,605d6e786037537d33523d135b6157355ed28dd0_2_B
6831b330ca6e643d9eaffdaf93f52bb88e6f8a37,1,G,6831b330ca6e643d9eaffdaf93f52bb88e6f8a37_1_G
93f189ee517edd2eb93624e64345ee3684764b7b,2,K,93f189ee517edd2eb93624e64345ee3684764b7b_2_K
9b468fa4aba3b92929f895c360dfbab77da032be,1,F,9b468fa4aba3b92929f895c360dfbab77da032be_1_F
ed5e3cb34bd26ba1814742224f7001957d4a25a7,0,E,ed5e3cb34bd26ba1814742224f7001957d4a25a7_0_E
94bf8d70b42360cd7675326d3dd762fd57f887d0,0,J,94bf8d70b42360cd7675326d3dd762fd57f887d0_0_J
230addc9cfb93b117aa8d02db0bc2f3166a3fa2b,0,B,230addc9cfb93b117aa8d02db0bc2f3166a3fa2b_0_B
346394b6204e1a97ecc5a386443df4183a743476,0,G,346394b6204e1a97ecc5a386443df4183a743476_0_G
1115bea491c3b9da4bf6825235444deaafc3ee6b,4,D,1115bea491c3b9da4bf6825235444deaafc3ee6b_4_D
e72f99a17281676fc0432868bf04174eeb08d032,2,B,e72f99a17281676fc0432868bf04174eeb08d032_2_B
9bb5d004e78d09e52200b95eb5fea27c8e8d95ef,2,E,9bb5d004e78d09e52200b95eb5fea27c8e8d95ef_2_E
fb15248f43cf28b44ac589a1df93189762b51c0d,2,C,fb15248f43cf28b44ac589a1df93189762b51c0d_2_C
2271d54cf121ff9d61d50b43bc7317e3668144ce,0,D,2271d54cf121ff9d61d50b43bc7317e3668144ce_0_D
78c4d5efc4ff5a7a29cc15e72b0ed159b02b1b2e,0,I,78c4d5efc4ff5a7a29cc15e72b0ed159b02b1b2e_0_I
04d1346c50133697987ce8bd5dee2d1d9811e2c9,4,I,04d1346c50133697987ce8bd5dee2d1d9811e2c9_4_I
c4531cbe62327c8c07c7cf14f8ac8e0711d9e371,2,F,c4531cbe62327c8c07c7cf14f8ac8e0711d9e371_2_F
f4e6879f90620de0cb8757a4c618888aac766d1b,0,B,f4e6879f90620de0cb8757a4c618888aac766d1b_0_B
6634c136c6af349427c4a9cfa5b98ef556e50ac7,4,H,6634c136c6af349427c4a9cfa5b98ef556e50ac7_4_H
p53720_q04835,3,A,p53720_q04835_3_A
6d3433eb20413f6660cf1533d3c136b6deb6093e,4,I,6d3433eb20413f6660cf1533d3c136b6deb6093e_4_I
fff5956b4df02c86db8116689018d38148bacca4,3,E,fff5956b4df02c86db8116689018d38148bacca4_3_E
18aead5d4533e76e9d146880280987ec59a72456,0,A,18aead5d4533e76e9d146880280987ec59a72456_0_A
43a9bb912e51d92e26b8005799b4d5a9cb057178,3,J,43a9bb912e51d92e26b8005799b4d5a9cb057178_3_J
3c5f6e8924af1bfa59ed2ae67ea7a317e396e461,1,A,3c5f6e8924af1bfa59ed2ae67ea7a317e396e461_1_A
8e36c99d6e376e72844d2de371b42386680ad6ef,0,I,8e36c99d6e376e72844d2de371b42386680ad6ef_0_I
124210c4309e877a5bd68a8ee540ca020995fdbb,1,G,124210c4309e877a5bd68a8ee540ca020995fdbb_1_G
94f5d639fc5a751d21ffff88a906d012b52ddf5d,1,L,94f5d639fc5a751d21ffff88a906d012b52ddf5d_1_L
f94bacfc9ba189e5cc9e672bd87de2d860eb5929,3,B,f94bacfc9ba189e5cc9e672bd87de2d860eb5929_3_B
6fbf96903c26abdeb14a41f77d787253cf19d04b,4,G,6fbf96903c26abdeb14a41f77d787253cf19d04b_4_G
ebaca703c68f46f79d04c9fbf61fcc0fa7da00d5,2,H,ebaca703c68f46f79d04c9fbf61fcc0fa7da00d5_2_H
e3848f6151758cae8d7da26b49a9076711f5f037,1,P,e3848f6151758cae8d7da26b49a9076711f5f037_1_P
df7bf71c702277c64839acae860c7f906b70acfd,2,E,df7bf71c702277c64839acae860c7f906b70acfd_2_E
14655058fbaab907630796eb3386746a61a9e52b,2,I,14655058fbaab907630796eb3386746a61a9e52b_2_I
08bc668124a3159786a1147dc50abd0b9e35fc07,4,E,08bc668124a3159786a1147dc50abd0b9e35fc07_4_E
cc2288da539bab7235943f6351833bed371b3a8f,1,G,cc2288da539bab7235943f6351833bed371b3a8f_1_G
f3f427ecd47ea0fb280bd7582bb6e1b83c622ec7,2,D,f3f427ecd47ea0fb280bd7582bb6e1b83c622ec7_2_D
db79861d141b1c995b94b7beee4903390bcbe9de,4,B,db79861d141b1c995b94b7beee4903390bcbe9de_4_B
d23fbbc4b7dbeef30e2174245a4b932a33a71428,2,G,d23fbbc4b7dbeef30e2174245a4b932a33a71428_2_G
42aa5713d2d39ebd3542dfcc1f6d7071fdd10fb7,1,E,42aa5713d2d39ebd3542dfcc1f6d7071fdd10fb7_1_E
44c09a89c5a3c0d720e40557142eac997de3a838,4,E,44c09a89c5a3c0d720e40557142eac997de3a838_4_E
d8ef5f8ab401c617a96f909bd6411dce9579ce67,3,H,d8ef5f8ab401c617a96f909bd6411dce9579ce67_3_H
887ef51f6e0e67faee8c2c70bcbbcccc07481001,0,J,887ef51f6e0e67faee8c2c70bcbbcccc07481001_0_J
943315b9907128222c5634dd2e136e5cdeeede8b,1,E,943315b9907128222c5634dd2e136e5cdeeede8b_1_E
p17649_p48563,3,B,p17649_p48563_3_B
33e175d344fca1ad4f99d8f085fbe5642e1c90f9,0,C,33e175d344fca1ad4f99d8f085fbe5642e1c90f9_0_C
49c94104d37cb9d7fafc0f63e6aaac579592ef7e,4,D,49c94104d37cb9d7fafc0f63e6aaac579592ef7e_4_D
657ec8e7b1fc00a5a842401cd293582e52ae6925,2,E,657ec8e7b1fc00a5a842401cd293582e52ae6925_2_E
c068b717a3975508cde0bef86dbad8252e963f12,2,I,c068b717a3975508cde0bef86dbad8252e963f12_2_I
3aa9b25ead26dc39194c4bfff776d0a12413be16,4,G,3aa9b25ead26dc39194c4bfff776d0a12413be16_4_G
148d24997448faeabf95c4071e60e788d5c4cf86,1,E,148d24997448faeabf95c4071e60e788d5c4cf86_1_E
77d2885d2f72ca6e4ce1cb98d6b5373a0e6b8b4c,2,D,77d2885d2f72ca6e4ce1cb98d6b5373a0e6b8b4c_2_D
17c5207a679afa9d373aa1bf8d6cc53baf4eb48f,1,D,17c5207a679afa9d373aa1bf8d6cc53baf4eb48f_1_D
a7ee631389063d8c6815780e52acaa488c120320,1,D,a7ee631389063d8c6815780e52acaa488c120320_1_D
0f2978bf49e0c3f8346dc5433ba999123f589616,1,I,0f2978bf49e0c3f8346dc5433ba999123f589616_1_I
82bdf31ce7dbe7add8468b5e11fd64e05120724c,3,J,82bdf31ce7dbe7add8468b5e11fd64e05120724c_3_J
a892d53fc40d3285de9c4bc71aa0951cdd3d2a13,2,G,a892d53fc40d3285de9c4bc71aa0951cdd3d2a13_2_G
6ea03661f092431e76bae3dea1f2aa8d25f4988b,1,C,6ea03661f092431e76bae3dea1f2aa8d25f4988b_1_C
6db02097164d4223e09a5a25bc8c020f2bd0d83a,3,E,6db02097164d4223e09a5a25bc8c020f2bd0d83a_3_E
c0301eb917abdb39e82c45689613efd80bdf4281,0,E,c0301eb917abdb39e82c45689613efd80bdf4281_0_E
5bbdeaad55e3f01ffa19e193eb787fef205b70ae,0,J,5bbdeaad55e3f01ffa19e193eb787fef205b70ae_0_J
045660bb93245d30c1c7c62a7c77d53689071c5e,2,F,045660bb93245d30c1c7c62a7c77d53689071c5e_2_F
e567bc82c452aa4f52844b97ba00d7e74682c37c,0,H,e567bc82c452aa4f52844b97ba00d7e74682c37c_0_H
ffd031a276a7d6bcc0b9791a16760b76a3909a2f,4,F,ffd031a276a7d6bcc0b9791a16760b76a3909a2f_4_F
3238e0fcd3ddc673c1be0123c8318cb5df40a97a,1,G,3238e0fcd3ddc673c1be0123c8318cb5df40a97a_1_G
d94b9f0a8b2cca262012570b1d4dda5440546c47,1,C,d94b9f0a8b2cca262012570b1d4dda5440546c47_1_C
p22336_q08742,0,A,p22336_q08742_0_A
b3d261bc202a15369fb64573a47504f9bec04642,1,I,b3d261bc202a15369fb64573a47504f9bec04642_1_I
5132beffa1816a51a3433ae21fe7c0fc7f636b44,1,I,5132beffa1816a51a3433ae21fe7c0fc7f636b44_1_I
88b0e7da6afd3f9387a1c46a0258fce61a7376b5,4,B,88b0e7da6afd3f9387a1c46a0258fce61a7376b5_4_B
c92a3d2d95289adabe9233c1d62d0b93636c35b5,4,H,c92a3d2d95289adabe9233c1d62d0b93636c35b5_4_H
c1dca850ae4a240471c9eba33ed35d00a570ac11,0,A,c1dca850ae4a240471c9eba33ed35d00a570ac11_0_A
c00bec9a69f6299809aedea248926dae44f25921,2,G,c00bec9a69f6299809aedea248926dae44f25921_2_G
fd108870cf61ef1c62fa9735409eecc7b5e91b53,4,H,fd108870cf61ef1c62fa9735409eecc7b5e91b53_4_H
6903118d498492e06a914572d50c44830fd515e5,0,A,6903118d498492e06a914572d50c44830fd515e5_0_A
4d6bf4d8f55baa0914e8e049455862af21a44110,2,C,4d6bf4d8f55baa0914e8e049455862af21a44110_2_C
1319ba74c126ccb94ffa6e43a55455943c1a5884,1,L,1319ba74c126ccb94ffa6e43a55455943c1a5884_1_L
922638d1eaa5cc8ae63a8927d130751b8f1b9588,0,K,922638d1eaa5cc8ae63a8927d130751b8f1b9588_0_K
38c43522bcd95c07ba56794dd462ec0c1b04b17a,3,C,38c43522bcd95c07ba56794dd462ec0c1b04b17a_3_C
025c7b41f5207af2f0af349449f34e4c754a5613,3,D,025c7b41f5207af2f0af349449f34e4c754a5613_3_D
3ff7fefdd84f24a1a04c6cbdbefdc0b24ba0cd6f,0,I,3ff7fefdd84f24a1a04c6cbdbefdc0b24ba0cd6f_0_I
939763a83dcda8b370040701b48ea96e7d0cfce9,2,B,939763a83dcda8b370040701b48ea96e7d0cfce9_2_B
0c3b26fdca37833b3d725ac6fbba12c550a3ab36,1,G,0c3b26fdca37833b3d725ac6fbba12c550a3ab36_1_G
1043d55a62eea63afeaace574b3a1f3b22c56542,2,J,1043d55a62eea63afeaace574b3a1f3b22c56542_2_J
b458393b9dc663bfea18593c7a66d6c3dbf557d4,3,B,b458393b9dc663bfea18593c7a66d6c3dbf557d4_3_B
ce0f94d60221d3b8d865b81c6ec5c2d6898753da,3,H,ce0f94d60221d3b8d865b81c6ec5c2d6898753da_3_H
3a462862c3cedd97a3747a1eb43e116329875b02,1,C,3a462862c3cedd97a3747a1eb43e116329875b02_1_C
0253a9b60ee05086800c6754e0986ccb4d5d850e,1,K,0253a9b60ee05086800c6754e0986ccb4d5d850e_1_K
84982ad7a0297f6452d7f32af0f5f8be5e04974d,0,F,84982ad7a0297f6452d7f32af0f5f8be5e04974d_0_F
5b3b54928ef74f50df75009525c4ded862d69cc1,3,C,5b3b54928ef74f50df75009525c4ded862d69cc1_3_C
f8371ee14cb2e95a11cb9db33e719d77e98b56d4,2,K,f8371ee14cb2e95a11cb9db33e719d77e98b56d4_2_K
ec58f439124a79fe35623c594978ec3b0cd4d4e5,4,J,ec58f439124a79fe35623c594978ec3b0cd4d4e5_4_J
9529b876dab5767504792c1bb3aa72075ded595c,0,G,9529b876dab5767504792c1bb3aa72075ded595c_0_G
29b70d00b7d1b3d631aaa1d8905568a1d05f2957,3,L,29b70d00b7d1b3d631aaa1d8905568a1d05f2957_3_L
b576ae2fa9f588aa2a9e6cc8abd0a891d5db3ef3,1,F,b576ae2fa9f588aa2a9e6cc8abd0a891d5db3ef3_1_F
b76e803834708a6db329b2b07658d976f3fd637c,0,H,b76e803834708a6db329b2b07658d976f3fd637c_0_H
c71eff2c6a5d9fafe2174b98a5e825d450de2e05,3,G,c71eff2c6a5d9fafe2174b98a5e825d450de2e05_3_G
7529b0a27d28c1aae7ff06f01c94d4bfab30f304,2,H,7529b0a27d28c1aae7ff06f01c94d4bfab30f304_2_H
84fda2233273d5309474aaf668a8d95878fbf10a,0,E,84fda2233273d5309474aaf668a8d95878fbf10a_0_E
p20967_p53691,1,A,p20967_p53691_1_A
ff00440f3582a1edcd235df32f912104fb4f06ae,2,H,ff00440f3582a1edcd235df32f912104fb4f06ae_2_H
599a66d05847414edf88250e9b200a1a7db58341,4,A,599a66d05847414edf88250e9b200a1a7db58341_4_A
a44495e0c13a43998187c5e49316df79d919db19,1,J,a44495e0c13a43998187c5e49316df79d919db19_1_J
60115a679a77b46b0ee2f0abc1fe6d020515acc1,2,D,60115a679a77b46b0ee2f0abc1fe6d020515acc1_2_D
1ea2cba4ca0b34ae349dd3e5038be7b47828355e,3,A,1ea2cba4ca0b34ae349dd3e5038be7b47828355e_3_A
p47140_p47140,2,B,p47140_p47140_2_B
607e90c8c0b2aa7ef318b0b6bc2c54c5b4b2049a,0,E,607e90c8c0b2aa7ef318b0b6bc2c54c5b4b2049a_0_E
2c559ec3a27afefab2825edfb7b26fefa98f0a58,1,A,2c559ec3a27afefab2825edfb7b26fefa98f0a58_1_A
e369570e2beb3d1464657d0706581fb7ea8b92f8,0,E,e369570e2beb3d1464657d0706581fb7ea8b92f8_0_E
82279ac8dca497322be5325503ae080b60621a78,0,H,82279ac8dca497322be5325503ae080b60621a78_0_H
5608421b1f53ca526f74d4669863f15796d5cab0,1,I,5608421b1f53ca526f74d4669863f15796d5cab0_1_I
6fd638a729875580eebd0722916741d830793a30,0,C,6fd638a729875580eebd0722916741d830793a30_0_C
bd905c3dd90e585eb818af6315aa790dc6935e01,2,G,bd905c3dd90e585eb818af6315aa790dc6935e01_2_G
754bcbf1ce5e8c2d2be958297fdeed43756f2e08,1,E,754bcbf1ce5e8c2d2be958297fdeed43756f2e08_1_E
d9be390e016800d775d19b8ff1b44ed81f77d9e8,2,H,d9be390e016800d775d19b8ff1b44ed81f77d9e8_2_H
b3f2812cb22110b46ca37a96310e21b85648ea5b,1,A,b3f2812cb22110b46ca37a96310e21b85648ea5b_1_A
f9e7a9d9195642e9856c81c41dc3f220d5b3c293,0,B,f9e7a9d9195642e9856c81c41dc3f220d5b3c293_0_B
a79d5c1b803d2feb6ba59e8bf12196e241115f66,1,A,a79d5c1b803d2feb6ba59e8bf12196e241115f66_1_A
33bf53d8f8604a9b7a506cff29e4addc90e4a425,3,B,33bf53d8f8604a9b7a506cff29e4addc90e4a425_3_B
9260946255e0fca791827c432c32713e5046c4c2,1,H,9260946255e0fca791827c432c32713e5046c4c2_1_H
1bbeb8580b8350d770aa9ef13d4ee053bf02d0a1,0,A,1bbeb8580b8350d770aa9ef13d4ee053bf02d0a1_0_A
41750606f6802e56100ee38a0e2390ffa47401b8,2,J,41750606f6802e56100ee38a0e2390ffa47401b8_2_J
94bf8d70b42360cd7675326d3dd762fd57f887d0,3,E,94bf8d70b42360cd7675326d3dd762fd57f887d0_3_E
4000a327ec43b0f75339c4248713ead99ecd6c7c,1,I,4000a327ec43b0f75339c4248713ead99ecd6c7c_1_I
68293f006c5a48d257a1611109305221988ce547,4,F,68293f006c5a48d257a1611109305221988ce547_4_F
c29711a2380e39bd735f998dfef02dd43b3d58ba,4,H,c29711a2380e39bd735f998dfef02dd43b3d58ba_4_H
7f32c7aa15039eec7b84d7e24d18e76c24bfe9f6,1,E,7f32c7aa15039eec7b84d7e24d18e76c24bfe9f6_1_E
ab28c0dd158590f869c0115e137d6972b794f4e5,3,G,ab28c0dd158590f869c0115e137d6972b794f4e5_3_G
ba7f985242c0a260e0222c5766593e91094e5402,1,B,ba7f985242c0a260e0222c5766593e91094e5402_1_B
e258113e1493a30e0abdf92beefea10082fff56c,2,H,e258113e1493a30e0abdf92beefea10082fff56c_2_H
c40eae4e5822f9cf673219da51f93d9fefa7377e,3,G,c40eae4e5822f9cf673219da51f93d9fefa7377e_3_G
8de1e7db5c53a7031d38e16de59069aaff089abe,0,B,8de1e7db5c53a7031d38e16de59069aaff089abe_0_B
99847088f379b99a0b96bb21fe901f7b2450425d,2,I,99847088f379b99a0b96bb21fe901f7b2450425d_2_I
538615ebb99df225f19013444bbbfc81836415a0,1,B,538615ebb99df225f19013444bbbfc81836415a0_1_B
d83b6d52e0a135f51ced03fd760b883ddccaa1f5,1,I,d83b6d52e0a135f51ced03fd760b883ddccaa1f5_1_I
534f08619bfd771d0372a45b5caa25c63302b7a1,1,K,534f08619bfd771d0372a45b5caa25c63302b7a1_1_K
992aad51810651858f6f9f74744d2740ee21ab68,4,F,992aad51810651858f6f9f74744d2740ee21ab68_4_F
02694ffba4ea218cd93ebceea3a313561a7f8a55,3,C,02694ffba4ea218cd93ebceea3a313561a7f8a55_3_C
f3363058b214c0ca27c6f4e5fe7b6fc33428fe95,4,E,f3363058b214c0ca27c6f4e5fe7b6fc33428fe95_4_E
d5a82da982c71c74caf38592e438d3ee85853fd7,1,G,d5a82da982c71c74caf38592e438d3ee85853fd7_1_G
b30b9ff406e064dfc6f1137dcda588cf1d00da5a,4,D,b30b9ff406e064dfc6f1137dcda588cf1d00da5a_4_D
63d514fa70ed800aec4176c2da8b43547154a79d,1,A,63d514fa70ed800aec4176c2da8b43547154a79d_1_A
9eca3c9c8a15fc849ccab8f1a8b985c098e9670c,4,L,9eca3c9c8a15fc849ccab8f1a8b985c098e9670c_4_L
3d0399f2bccd1848a5e595361b2eaa6a241a4eba,4,A,3d0399f2bccd1848a5e595361b2eaa6a241a4eba_4_A
8c5df22ed5f42f9c12bf00b45e6b5085a74f72c4,1,B,8c5df22ed5f42f9c12bf00b45e6b5085a74f72c4_1_B
e245cda5f3b6f800bfb3241cb5f9383aaee7aaf1,4,K,e245cda5f3b6f800bfb3241cb5f9383aaee7aaf1_4_K
21a3664c1549157a71029aa744e52d23b44a165d,0,B,21a3664c1549157a71029aa744e52d23b44a165d_0_B
19363a34bf4c9462d2d68a6e2adcaac97a1c4fc8,2,D,19363a34bf4c9462d2d68a6e2adcaac97a1c4fc8_2_D
90f675036f73b908e657d9a1bfc75f7d3a9fce2f,3,F,90f675036f73b908e657d9a1bfc75f7d3a9fce2f_3_F
2ca8f8732ba2728ee13c7b71251216ba06445378,3,D,2ca8f8732ba2728ee13c7b71251216ba06445378_3_D
5052d442c5a5dd10c66d6e7ab30762f27c100829,4,I,5052d442c5a5dd10c66d6e7ab30762f27c100829_4_I
5475b6a2977f3b0e2a9dd1d949f3208b3dd798cc,1,B,5475b6a2977f3b0e2a9dd1d949f3208b3dd798cc_1_B
9c6a9440fdf97ca5eac56f2e181fe24f14d2c46b,3,A,9c6a9440fdf97ca5eac56f2e181fe24f14d2c46b_3_A
7911544a31c5aed63b28012abc0c238038b8344e,2,D,7911544a31c5aed63b28012abc0c238038b8344e_2_D
e281873ae1f6400c2698855742befe55794a002e,1,D,e281873ae1f6400c2698855742befe55794a002e_1_D
feb50eedf0443c68fcc996915919ee19d19a0029,1,A,feb50eedf0443c68fcc996915919ee19d19a0029_1_A
41f4fe1face459a04ca1750beb22ca93cba9fce7,4,A,41f4fe1face459a04ca1750beb22ca93cba9fce7_4_A
c3fe073c4774cd0eceb3ab2ec3272cf1666b31f1,3,C,c3fe073c4774cd0eceb3ab2ec3272cf1666b31f1_3_C
f22540c600e58628e8184051728c0697277fc818,3,E,f22540c600e58628e8184051728c0697277fc818_3_E
83ec740daab3d032042c116c157a7e90a2381e1f,0,D,83ec740daab3d032042c116c157a7e90a2381e1f_0_D
6bc9c3c79c6daac3afb4c810dfb42bebdf2a33a8,3,B,6bc9c3c79c6daac3afb4c810dfb42bebdf2a33a8_3_B
dad95c044553d35394012fa7d361b17e0f767d80,4,C,dad95c044553d35394012fa7d361b17e0f767d80_4_C
2d3b5546f7524eebacfda8f2efc3537766053a28,2,A,2d3b5546f7524eebacfda8f2efc3537766053a28_2_A
fe2173fe072d1aaf892c5cd2583a4f051ece1991,4,E,fe2173fe072d1aaf892c5cd2583a4f051ece1991_4_E
p20448_q12460,2,A,p20448_q12460_2_A
65e441fd9ece38428699fb6db35caa64eee65f33,3,F,65e441fd9ece38428699fb6db35caa64eee65f33_3_F
